"Facility ID","Facility Name","Certification Number","Street Address","City","State","Zip","County","Area Office","Phone","Website","Census Date","Week Difference","Week Difference Category","Bed Type","Total Capacity","Available Capacity","Category","Latitude","Longitude"
"1578","New East Side Nursing Home","7002358N","25 Bialystoker Place","New York","NY","10002","New York","Metropolitan Area Regional Office - New York City","212-673-8500","https://www.nyshfa.org/find-care-new-york/new-east-side-nursing-home/","05/13/2020","1","1","NHBEDSAV","58","15","4","40.715988","-73.982857"
"1582","Upper East Side Rehabilitation and Nursing Center","7002347N","211 East 79 St","New York","NY","10021","New York","Metropolitan Area Regional Office - New York City","212-879-1600","http://www.uesrnc.com/","05/20/2020","0","0","NHBEDSAV","499","128","5","40.774136","-73.956795"
"1583","North Gate Health Care Facility","3160301N","7264 Nash Road","North Tonawanda","NY","14120","Niagara","Western Regional Office - Buffalo","716-694-7700","https://www.mcguiregroup.com/locations/northgate/","05/20/2020","0","0","NHBEDSAV","200","24","5","43.074463","-78.865974"
"1585","Fort Tryon Center for Rehabilitation and Nursing","7002359N","801 W 190th St","New York","NY","10040","New York","Metropolitan Area Regional Office - New York City","212-543-6400","http://www.forttryonrehab.com/","05/20/2020","0","0","NHBEDSAV","205","24","5","40.856972","-73.934891"
"1599","VillageCare Rehabilitation and Nursing Center","7002335N","214 West Houston Street","New York","NY","10014","New York","Metropolitan Area Regional Office - New York City","212-206-1493","https://www.villagecare.org/vcrn","05/20/2020","0","0","NHBEDSAV","105","47","5","40.728577","-74.004524"
"1600","Coler Rehabilitation and Nursing Care Center","7002337N","900 Main Street","Roosevelt Island","NY","10044","New York","Metropolitan Area Regional Office - New York City","212-848-6300","https://www.nychealthandhospitals.org/coler/","05/20/2020","0","0","NHBEDSAV","815","330","5","40.768784","-73.942253"
"1601","Henry J. Carter Skilled Nursing Facility","7002337N","1752 Park Avenue","New York","NY","10035","New York","Metropolitan Area Regional Office - New York City","646-686-0057","https://www.nychealthandhospitals.org/carter/","05/20/2020","0","0","NHBEDSAV","164","5","2","40.802979","-73.940811"
"1601","Henry J. Carter Skilled Nursing Facility","7002337N","1752 Park Avenue","New York","NY","10035","New York","Metropolitan Area Regional Office - New York City","646-686-0057","https://www.nychealthandhospitals.org/carter/","05/20/2020","0","0","VENTBEDSAV","31","1","1","40.802979","-73.940811"
"1603","The New Jewish Home, Manhattan","7002340N","120 West 106th Street","New York","NY","10025","New York","Metropolitan Area Regional Office - New York City","212-870-5000","https://jewishhome.org/locations/manhattan/","05/20/2020","0","0","NHBEDSAV","514","95","5","40.799557","-73.963753"
"1603","The New Jewish Home, Manhattan","7002340N","120 West 106th Street","New York","NY","10025","New York","Metropolitan Area Regional Office - New York City","212-870-5000","https://jewishhome.org/locations/manhattan/","05/20/2020","0","0","ADHCPSLOTSAV","250","250","5","40.799557","-73.963753"
"1604","Harlem Center for Nursing and Rehabilitation","7002361N","30 West 138th Street","New York","NY","10037","New York","Metropolitan Area Regional Office - New York City","212-690-7400","https://www.harlemcenterrehab.com/","05/20/2020","0","0","NHBEDSAV","200","24","5","40.815022","-73.937210"
"1605","Amsterdam Nursing Home Corp (1992)","7002356N","1060 Amsterdam Avenue","New York","NY","10025","New York","Metropolitan Area Regional Office - New York City","212-678-2600","http://www.amsterdamcares.com/","05/20/2020","0","0","NHBEDSAV","409","95","5","40.804531","-73.962807"
"1605","Amsterdam Nursing Home Corp (1992)","7002356N","1060 Amsterdam Avenue","New York","NY","10025","New York","Metropolitan Area Regional Office - New York City","212-678-2600","http://www.amsterdamcares.com/","05/20/2020","0","0","ADHCPSLOTSAV","40","40","5","40.804531","-73.962807"
"1606","New Gouverneur Hospital SNF","7002343N","227 Madison Street","New York","NY","10002","New York","Metropolitan Area Regional Office - New York City","212-238-7000","http://www.nyc.gov/html/hhc/gouverneur/html/services/nursing.shtml","05/20/2020","0","0","NHBEDSAV","295","15","4","40.712891","-73.987694"
"1658","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","5026301N","101 Creekside Drive","Painted Post","NY","14870","Steuben","Western Regional Office - Rochester","607-936-4108","http://www.absolutcare.com/locations/?id=59","05/13/2020","1","1","NHBEDSAV","120","18","4","42.144760","-77.121475"
"1665","St. Mary's Hospital for Children","7003300N","29-01 216th Street","Bayside","NY","11360","Queens","Metropolitan Area Regional Office - New York City","718-281-8800","http://stmaryskids.org/","05/20/2020","0","0","PEDVENTCAP","40","40","5","40.776180","-73.769989"
"1665","St. Mary's Hospital for Children","7003300N","29-01 216th Street","Bayside","NY","11360","Queens","Metropolitan Area Regional Office - New York City","718-281-8800","http://stmaryskids.org/","05/20/2020","0","0","PEDBEDSAV","129","0","0","40.776180","-73.769989"
"1665","St. Mary's Hospital for Children","7003300N","29-01 216th Street","Bayside","NY","11360","Queens","Metropolitan Area Regional Office - New York City","718-281-8800","http://stmaryskids.org/","05/20/2020","0","0","ADHCPSLOTSAV","100","100","5","40.776180","-73.769989"
"1665","St. Mary's Hospital for Children","7003300N","29-01 216th Street","Bayside","NY","11360","Queens","Metropolitan Area Regional Office - New York City","718-281-8800","http://stmaryskids.org/","05/20/2020","0","0","NHBEDSAV","126","0","0","40.776180","-73.769989"
"1666","Rockaway Care Center","7003362N","353 Beach 48th Street","Edgemere","NY","11691","Queens","Metropolitan Area Regional Office - New York City","718-471-5000","http://rockawaycc.com/","05/20/2020","0","0","NHBEDSAV","228","78","5","40.594929","-73.779060"
"1666","Rockaway Care Center","7003362N","353 Beach 48th Street","Edgemere","NY","11691","Queens","Metropolitan Area Regional Office - New York City","718-471-5000","http://rockawaycc.com/","05/20/2020","0","0","VENTBEDSAV","20","5","2","40.594929","-73.779060"
"1667","Queen of Peace Residence","7003303N","110-30 221st St","Queens Village","NY","11429","Queens","Metropolitan Area Regional Office - New York City","718-464-1800","http://www.littlesistersofthepoorqueens.org/","05/13/2020","1","1","NHBEDSAV","53","1","1","40.705803","-73.736023"
"1669","Margaret Tietz Nursing and Rehabilitation Center","7003419N","164-11 Chapin Parkway","Jamaica","NY","11432","Queens","Metropolitan Area Regional Office - New York City","718-298-7800","http://www.margarettietz.org/","05/20/2020","0","0","NHBEDSAV","200","29","5","40.714149","-73.801613"
"1670","Ozanam Hall of Queens Nursing Home Inc","7003306N","42-41 201st Street","Bayside","NY","11361","Queens","Metropolitan Area Regional Office - New York City","718-423-2000","http://www.ozanamhall.org/","05/20/2020","0","0","NHBEDSAV","432","215","5","40.758675","-73.782646"
"1671","Parker Jewish Institute for Health Care & Rehab","7003307N","271-11 76th Avenue","New Hyde Park","NY","11040","Queens","Metropolitan Area Regional Office - New York City","718-289-2350","http://www.parkerinstitute.org/","05/20/2020","0","0","NHBEDSAV","527","175","5","40.753952","-73.706223"
"1672","Peninsula Nursing and Rehabilitation Center","7003411N","50-15 Beach Channel Drive","Far Rockaway","NY","11691","Queens","Metropolitan Area Regional Office - New York City","718-734-2750","http://peninsulanrc.com/","05/20/2020","0","0","DIALYSISDEN","20",".","1","40.595257","-73.781097"
"1672","Peninsula Nursing and Rehabilitation Center","7003411N","50-15 Beach Channel Drive","Far Rockaway","NY","11691","Queens","Metropolitan Area Regional Office - New York City","718-734-2750","http://peninsulanrc.com/","05/20/2020","0","0","NHBEDSAV","200","36","5","40.595257","-73.781097"
"1673","Bridge View Nursing Home","7003309N","143-10 20th Ave","Whitestone","NY","11357","Queens","Metropolitan Area Regional Office - New York City","718-961-1212","https://www.bridgeviewrehab.com/","05/20/2020","0","0","NHBEDSAV","200","36","5","40.781647","-73.824440"
"1675","The Grand Rehabilitation and Nursing at Queens","7003404N","157-15 19th Avenue","Whitestone","NY","11357","Queens","Metropolitan Area Regional Office - New York City","718-746-0400","http://facilities.thegrandhealthcare.com/queens","05/20/2020","0","0","NHBEDSAV","179","33","5","40.781315","-73.804703"
"1676","Cliffside Rehabilitation & Residential Health Care Center","7003380N","119-19 Graham Court","Flushing","NY","11354","Queens","Metropolitan Area Regional Office - New York City","718-886-0700","http://www.cliffsiderehab.com/","05/20/2020","0","0","VENTBEDSAV","38","9","3","40.775177","-73.847572"
"1676","Cliffside Rehabilitation & Residential Health Care Center","7003380N","119-19 Graham Court","Flushing","NY","11354","Queens","Metropolitan Area Regional Office - New York City","718-886-0700","http://www.cliffsiderehab.com/","05/20/2020","0","0","NHBEDSAV","180","40","5","40.775177","-73.847572"
"1677","Waterview Nursing Care Center","7003367N","119-15 27th Avenue","Flushing","NY","11354","Queens","Metropolitan Area Regional Office - New York City","718-461-5000","https://www.waterviewnursingandrehab.com/","05/20/2020","0","0","NHBEDSAV","180","28","5","40.773888","-73.847313"
"1678","Fairview Nursing Care Center Inc","7003375N","69-70 Grand Central Parkway","Forest Hills","NY","11375","Queens","Metropolitan Area Regional Office - New York City","718-263-4600","https://www.fairviewrehab.com/","05/20/2020","0","0","NHBEDSAV","200","10","4","40.724815","-73.838074"
"1678","Fairview Nursing Care Center Inc","7003375N","69-70 Grand Central Parkway","Forest Hills","NY","11375","Queens","Metropolitan Area Regional Office - New York City","718-263-4600","https://www.fairviewrehab.com/","05/20/2020","0","0","ADHCPSLOTSAV","200","200","5","40.724815","-73.838074"
"1679","Far Rockaway Center for Rehabilitation and Nursing","7003416N","13-11 Virgina St","Far Rockaway","NY","11691","Queens","Metropolitan Area Regional Office - New York City","718-327-2909","https://centershealthcare.com/far_rockaway_nursing_home/","05/20/2020","0","0","NHBEDSAV","100","12","4","40.610161","-73.745438"
"1680","Sapphire Center for Rehabilitation and Nursing of Central Queens, LLC","7003415N","35-15 Parsons Blvd","Flushing","NY","11354","Queens","Metropolitan Area Regional Office - New York City","718-961-3500","https://www.sapphirerehab.com/","05/20/2020","0","0","NHBEDSAV","227","136","5","40.765556","-73.823601"
"1681","Forest Hills Care Center","7003394N","71-44 Yellowstone Blvd","Forest Hills","NY","11375","Queens","Metropolitan Area Regional Office - New York City","718-544-4300","http://foresthillsnh.com/","05/13/2020","1","1","NHBEDSAV","100","22","5","40.721531","-73.854881"
"1682","Forest View Center for Rehabilitation & Nursing","7003387N","71-20 110th Street","Forest Hills","NY","11375","Queens","Metropolitan Area Regional Office - New York City","718-793-3200","http://www.fvrehab.com/","05/20/2020","0","0","NHBEDSAV","160","34","5","40.721714","-73.841331"
"1682","Forest View Center for Rehabilitation & Nursing","7003387N","71-20 110th Street","Forest Hills","NY","11375","Queens","Metropolitan Area Regional Office - New York City","718-793-3200","http://www.fvrehab.com/","05/20/2020","0","0","ADHCPSLOTSAV","200","200","5","40.721714","-73.841331"
"1685","Long Island Care Center Inc","7003377N","144-61 38th Ave","Flushing","NY","11354","Queens","Metropolitan Area Regional Office - New York City","718-939-7500","http://longislandcarecenter.com/","05/13/2020","1","1","NHBEDSAV","200","62","5","40.763371","-73.820488"
"1685","Long Island Care Center Inc","7003377N","144-61 38th Ave","Flushing","NY","11354","Queens","Metropolitan Area Regional Office - New York City","718-939-7500","http://longislandcarecenter.com/","05/13/2020","1","1","VENTBEDSAV","10","0","0","40.763371","-73.820488"
"1687","Meadow Park Rehabilitation and Health Care Center LLC","7003398N","78-10 164th Street","Flushing","NY","11366","Queens","Metropolitan Area Regional Office - New York City","718-591-8300","http://www.meadowparkrehab.com/","05/20/2020","0","0","NHBEDSAV","143","36","5","40.722591","-73.804779"
"1688","Oceanview Nursing & Rehabilitation Center, LLC","7003354N","315 Beach 9th Street","Far Rockaway","NY","11691","Queens","Metropolitan Area Regional Office - New York City","718-471-6000","http://www.oceanviewnh.com/","05/20/2020","0","0","NHBEDSAV","102","9","3","40.597950","-73.744637"
"1689","Park Nursing Home","7003364N","128 Beach 115th Street","Rockaway Park","NY","11694","Queens","Metropolitan Area Regional Office - New York City","718-474-6400","https://profiles.health.ny.gov/nursing_home/view/150749","05/20/2020","0","0","NHBEDSAV","196","38","5","40.578716","-73.835403"
"1690","Promenade Rehabilitation and Health Care Center","7003386N","140 Beach 114th Street","Rockaway Park","NY","11694","Queens","Metropolitan Area Regional Office - New York City","718-945-4600","http://www.promenadenh.com/","05/13/2020","1","1","NHBEDSAV","240","67","5","40.579185","-73.834702"
"1690","Promenade Rehabilitation and Health Care Center","7003386N","140 Beach 114th Street","Rockaway Park","NY","11694","Queens","Metropolitan Area Regional Office - New York City","718-945-4600","http://www.promenadenh.com/","05/13/2020","1","1","VENTBEDSAV","28","6","3","40.579185","-73.834702"
"1693","Rego Park Nursing Home","7003392N","111-26 Corona Avenue","Flushing","NY","11368","Queens","Metropolitan Area Regional Office - New York City","718-592-6400","http://www.regoparkhealthcare.com/","05/20/2020","0","0","NHBEDSAV","200","55","5","40.740398","-73.849472"
"1694","Resort Nursing Home","7003330N","430 Beach 68th Street","Arverne","NY","11692","Queens","Metropolitan Area Regional Office - New York City","718-474-5200","https://profiles.health.ny.gov/nursing_home/view/150752","05/20/2020","0","0","SCATTERBEDSAV","30","14","4","40.593727","-73.797134"
"1694","Resort Nursing Home","7003330N","430 Beach 68th Street","Arverne","NY","11692","Queens","Metropolitan Area Regional Office - New York City","718-474-5200","https://profiles.health.ny.gov/nursing_home/view/150752","05/20/2020","0","0","VENTBEDSAV","10","2","1","40.593727","-73.797134"
"1694","Resort Nursing Home","7003330N","430 Beach 68th Street","Arverne","NY","11692","Queens","Metropolitan Area Regional Office - New York City","718-474-5200","https://profiles.health.ny.gov/nursing_home/view/150752","05/20/2020","0","0","NHBEDSAV","280","108","5","40.593727","-73.797134"
"1697","New Glen Oaks Nursing Home, Inc","7003391N","260-01 79th Avenue","Glen Oaks","NY","11004","Queens","Metropolitan Area Regional Office - New York City","718-343-0770","https://www.newglenoaks.com/","05/20/2020","0","0","NHBEDSAV","60","19","4","40.746719","-73.711700"
"1698","Park Terrace Care Center","7003374N","59-20 Van Doren Street","Rego Park","NY","11368","Queens","Metropolitan Area Regional Office - New York City","718-592-9200","http://www.park-terrace.com/","05/20/2020","0","0","NHBEDSAV","200","20","5","40.738827","-73.849312"
"1698","Park Terrace Care Center","7003374N","59-20 Van Doren Street","Rego Park","NY","11368","Queens","Metropolitan Area Regional Office - New York City","718-592-9200","http://www.park-terrace.com/","05/20/2020","0","0","TBIBEDSAV","40","1","1","40.738827","-73.849312"
