Measurement Year,Measurement Period,Program Type,Plan Name,Plan ID,CG Area,CG Domain,Domain Rating,Measure Name,Measure Category,Measure Type,Region,Critical Value,Average of Critical Values,Domain Score,Average of Domain Scores,Standard Deviation of Domain Scores,Total Stars,Average of Total Stars,Standard Deviation of Total Stars,Member Services Phone Numbers,Web Sites
2018,2018 January - June,PARTIAL,iCircle,3866960,Stability or Improvement,ADL Stable or Improved,1,ADL Stable or Improved,Quality,Over-Time,North East,3.29,3.29,-6.67,0.1,4.33,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Stability or Improvement,Pain Intensity Stable or Improved,1,Pain Intensity Stable or Improved,Quality,Over-Time,North East,3.29,3.29,-9.88,-0.62,4.13,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Stability or Improvement,Shortness of Breath Stable or Improved,1,Shortness of Breath Stable or Improved,Quality,Over-Time,North East,3.29,3.29,-9.88,-0.34,4.81,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Stability or Improvement,Urinary Continence Stable or Improved,1,Urinary Continence Stable or Improved,Quality,Over-Time,North East,3.29,3.29,-5.34,0.11,3.8,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Overall,Overall,1,Overall,Overall,Overall,Western,,,,,,,,,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Preventive Care,Advance Directives,2,Talked About Appointing for Health Decisions,Quality,Prevalence,Western,1.69,1.69,-0.91,0.23,1,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Preventive Care,Patient Safety,1,No falls with Injury,Quality,Prevalence,Western,3.29,3.29,-9.88,-0.56,3.79,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Preventive Care,Prevention,2,Dental Exam,Quality,Prevalence,Western,3.29,3.29,-5.92,-1.03,4.31,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Preventive Care,Prevention,2,Eye Exam,Quality,Prevalence,Western,3.29,3.29,-5.92,-1.03,4.31,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Preventive Care,Prevention,2,Influenza Vaccination,Quality,Prevalence,Western,3.29,3.29,-5.92,-1.03,4.31,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Preventive Care,Prevention,2,Hearing Exam,Quality,Prevalence,Western,3.29,3.29,-5.92,-1.03,4.31,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Preventive Care,Prevention,2,Mammogram,Quality,Prevalence,Western,3.25,3.29,-5.92,-1.03,4.31,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Preventive Care,Prevention,2,Pneumococcal Vaccination,Quality,Prevalence,Western,3.29,3.29,-5.92,-1.03,4.31,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Quality of Life,Quality of Life,2,Not Lonely or Not Distressed,Quality,Prevalence,Western,3.29,2.49,-3.26,-0.51,3.27,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Quality of Life,Quality of Life,2,Involved in Decisions,Satisfaction,Prevalence,Western,1.69,2.49,-3.26,-0.51,3.27,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Satisfaction with Care,Rating of Care Manager,4,Rating of Care Manager,Satisfaction,Prevalence,Western,1.69,1.69,0.96,0.01,1,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Satisfaction with Care,Rating of Health Plan,3,Rating of Health Plan,Satisfaction,Prevalence,Western,1.69,1.69,-0.25,-0.04,1,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Satisfaction with Care,Rating of Regular Visiting Nurse,3,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Western,1.69,1.69,0.39,-0.05,1,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Satisfaction with Care,Timeliness of Aide,3,Timeliness of Home Health Aide,Satisfaction,Prevalence,Western,1.69,1.69,-0.06,-0.1,1,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Stability or Improvement,ADL Stable or Improved,1,ADL Stable or Improved,Quality,Over-Time,Western,3.29,3.29,-6.67,0.1,4.33,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Stability or Improvement,Pain Intensity Stable or Improved,1,Pain Intensity Stable or Improved,Quality,Over-Time,Western,3.29,3.29,-9.88,-0.62,4.13,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Stability or Improvement,Shortness of Breath Stable or Improved,1,Shortness of Breath Stable or Improved,Quality,Over-Time,Western,3.29,3.29,-9.88,-0.34,4.81,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,iCircle,3866960,Stability or Improvement,Urinary Continence Stable or Improved,1,Urinary Continence Stable or Improved,Quality,Over-Time,Western,3.29,3.29,-5.34,0.11,3.8,24,36,5.26,1-844-424-7253,www.icirclecny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Overall,Overall,3,Overall,Overall,Overall,New York City,,,,,,,,,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Preventive Care,Advance Directives,3,Talked About Appointing for Health Decisions,Quality,Prevalence,New York City,1.69,1.69,0.43,0.23,1,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Preventive Care,Patient Safety,3,No falls with Injury,Quality,Prevalence,New York City,3.29,3.29,1.39,-0.56,3.79,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Preventive Care,Prevention,1,Dental Exam,Quality,Prevalence,New York City,3.29,3.29,-9.3,-1.03,4.31,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Preventive Care,Prevention,1,Eye Exam,Quality,Prevalence,New York City,3.29,3.29,-9.3,-1.03,4.31,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Preventive Care,Prevention,1,Influenza Vaccination,Quality,Prevalence,New York City,3.29,3.29,-9.3,-1.03,4.31,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Preventive Care,Prevention,1,Hearing Exam,Quality,Prevalence,New York City,3.29,3.29,-9.3,-1.03,4.31,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Preventive Care,Prevention,1,Mammogram,Quality,Prevalence,New York City,3.25,3.29,-9.3,-1.03,4.31,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Preventive Care,Prevention,1,Pneumococcal Vaccination,Quality,Prevalence,New York City,3.29,3.29,-9.3,-1.03,4.31,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Quality of Life,Quality of Life,2,Not Lonely or Not Distressed,Quality,Prevalence,New York City,3.29,2.49,-3.44,-0.51,3.27,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Quality of Life,Quality of Life,2,Involved in Decisions,Satisfaction,Prevalence,New York City,1.69,2.49,-3.44,-0.51,3.27,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Satisfaction with Care,Rating of Care Manager,4,Rating of Care Manager,Satisfaction,Prevalence,New York City,1.69,1.69,0.76,0.01,1,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Satisfaction with Care,Rating of Health Plan,4,Rating of Health Plan,Satisfaction,Prevalence,New York City,1.69,1.69,1,-0.04,1,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Satisfaction with Care,Rating of Regular Visiting Nurse,3,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,New York City,1.69,1.69,-0.23,-0.05,1,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Satisfaction with Care,Timeliness of Aide,4,Timeliness of Home Health Aide,Satisfaction,Prevalence,New York City,1.69,1.69,0.79,-0.1,1,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Stability or Improvement,ADL Stable or Improved,4,ADL Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,4.95,0.1,4.33,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Stability or Improvement,Pain Intensity Stable or Improved,2,Pain Intensity Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,-5.72,-0.62,4.13,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Stability or Improvement,Shortness of Breath Stable or Improved,2,Shortness of Breath Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,-4.69,-0.34,4.81,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Independence Care System,1865329,Stability or Improvement,Urinary Continence Stable or Improved,3,Urinary Continence Stable or Improved,Quality,Over-Time,New York City,3.29,3.29,0,0.11,3.8,35,36,5.26,1-877-427-2525,www.icsny.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Overall,Overall,3,Overall,Overall,Overall,Hudson Valley,,,,,,,,,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Advance Directives,1,Talked About Appointing for Health Decisions,Quality,Prevalence,Hudson Valley,1.69,1.69,-1.23,0.23,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Patient Safety,3,No falls with Injury,Quality,Prevalence,Hudson Valley,3.29,3.29,1.24,-0.56,3.79,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Dental Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Eye Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Influenza Vaccination,Quality,Prevalence,Hudson Valley,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Hearing Exam,Quality,Prevalence,Hudson Valley,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Mammogram,Quality,Prevalence,Hudson Valley,3.25,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Pneumococcal Vaccination,Quality,Prevalence,Hudson Valley,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Quality of Life,Quality of Life,4,Not Lonely or Not Distressed,Quality,Prevalence,Hudson Valley,3.29,2.49,1.74,-0.51,3.27,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Quality of Life,Quality of Life,4,Involved in Decisions,Satisfaction,Prevalence,Hudson Valley,1.69,2.49,1.74,-0.51,3.27,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Rating of Care Manager,3,Rating of Care Manager,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.19,0.01,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Rating of Health Plan,3,Rating of Health Plan,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,-0.23,-0.04,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Rating of Regular Visiting Nurse,4,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.62,-0.05,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Timeliness of Aide,4,Timeliness of Home Health Aide,Satisfaction,Prevalence,Hudson Valley,1.69,1.69,0.64,-0.1,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Stability or Improvement,ADL Stable or Improved,4,ADL Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,2.96,0.1,4.33,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Stability or Improvement,Pain Intensity Stable or Improved,2,Pain Intensity Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,-4.53,-0.62,4.13,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Stability or Improvement,Shortness of Breath Stable or Improved,3,Shortness of Breath Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,0.93,-0.34,4.81,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Stability or Improvement,Urinary Continence Stable or Improved,2,Urinary Continence Stable or Improved,Quality,Over-Time,Hudson Valley,3.29,3.29,-3.36,0.11,3.8,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Overall,Overall,3,Overall,Overall,Overall,Long Island,,,,,,,,,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Advance Directives,1,Talked About Appointing for Health Decisions,Quality,Prevalence,Long Island,1.69,1.69,-1.23,0.23,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Patient Safety,3,No falls with Injury,Quality,Prevalence,Long Island,3.29,3.29,1.24,-0.56,3.79,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Dental Exam,Quality,Prevalence,Long Island,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Eye Exam,Quality,Prevalence,Long Island,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Influenza Vaccination,Quality,Prevalence,Long Island,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Hearing Exam,Quality,Prevalence,Long Island,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Mammogram,Quality,Prevalence,Long Island,3.25,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Pneumococcal Vaccination,Quality,Prevalence,Long Island,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Quality of Life,Quality of Life,4,Not Lonely or Not Distressed,Quality,Prevalence,Long Island,3.29,2.49,1.74,-0.51,3.27,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Quality of Life,Quality of Life,4,Involved in Decisions,Satisfaction,Prevalence,Long Island,1.69,2.49,1.74,-0.51,3.27,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Rating of Care Manager,3,Rating of Care Manager,Satisfaction,Prevalence,Long Island,1.69,1.69,0.19,0.01,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Rating of Health Plan,3,Rating of Health Plan,Satisfaction,Prevalence,Long Island,1.69,1.69,-0.23,-0.04,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Rating of Regular Visiting Nurse,4,Rating of Regular Visiting Nurse,Satisfaction,Prevalence,Long Island,1.69,1.69,0.62,-0.05,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Timeliness of Aide,4,Timeliness of Home Health Aide,Satisfaction,Prevalence,Long Island,1.69,1.69,0.64,-0.1,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Stability or Improvement,ADL Stable or Improved,4,ADL Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,2.96,0.1,4.33,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Stability or Improvement,Pain Intensity Stable or Improved,2,Pain Intensity Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,-4.53,-0.62,4.13,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Stability or Improvement,Shortness of Breath Stable or Improved,3,Shortness of Breath Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,0.93,-0.34,4.81,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Stability or Improvement,Urinary Continence Stable or Improved,2,Urinary Continence Stable or Improved,Quality,Over-Time,Long Island,3.29,3.29,-3.36,0.11,3.8,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Overall,Overall,3,Overall,Overall,Overall,New York City,,,,,,,,,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Advance Directives,1,Talked About Appointing for Health Decisions,Quality,Prevalence,New York City,1.69,1.69,-1.23,0.23,1,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Patient Safety,3,No falls with Injury,Quality,Prevalence,New York City,3.29,3.29,1.24,-0.56,3.79,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Dental Exam,Quality,Prevalence,New York City,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Eye Exam,Quality,Prevalence,New York City,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Influenza Vaccination,Quality,Prevalence,New York City,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Hearing Exam,Quality,Prevalence,New York City,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Mammogram,Quality,Prevalence,New York City,3.25,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Preventive Care,Prevention,5,Pneumococcal Vaccination,Quality,Prevalence,New York City,3.29,3.29,5.91,-1.03,4.31,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Quality of Life,Quality of Life,4,Not Lonely or Not Distressed,Quality,Prevalence,New York City,3.29,2.49,1.74,-0.51,3.27,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Quality of Life,Quality of Life,4,Involved in Decisions,Satisfaction,Prevalence,New York City,1.69,2.49,1.74,-0.51,3.27,38,36,5.26,1-855-800-4683,www.integraplan.org
2018,2018 January - June,PARTIAL,Integra MLTC,3475427,Satisfaction with Care,Rating of Care Manager,3,Rating of Care Manager,Satisfaction,Prevalence,New York City,1.69,1.69,0.19,0.01,1,38,36,5.26,1-855-800-4683,www.integraplan.org
